FIPS,County,Province/State,Country/Region,Last Update,Lat,Long,Confirmed,Deaths,Recovered,Active,Admin
49053,Washington,Utah,US,,37.28003525,-113.504698,0,0,,,Admin3
49025,Kane,Utah,US,,37.28507306,-111.8861752,0,0,,,Admin3
49037,San Juan,Utah,US,,37.62762978,-109.8033714,0,0,,,Admin3
49017,Garfield,Utah,US,,37.85447192,-111.4418764,0,0,,,Admin3
49021,Iron,Utah,US,,37.8590362,-113.2897381,0,0,,,Admin3
49055,Wayne,Utah,US,,38.32335822,-110.9096801,0,0,,,Admin3
49031,Piute,Utah,US,,38.33815254,-112.1249591,0,0,,,Admin3
49001,Beaver,Utah,US,,38.35657051,-113.2342232,0,0,,,Admin3
49041,Sevier,Utah,US,,38.74837146,-111.8050275,0,0,,,Admin3
49019,Grand,Utah,US,,38.98103848,-109.5704487,0,0,,,Admin3
49015,Emery,Utah,US,,38.99617072,-110.7013958,0,0,,,Admin3
49027,Millard,Utah,US,,39.0729209,-113.1020328,0,0,,,Admin3
49039,Sanpete,Utah,US,,39.37231946,-111.5758676,0,0,,,Admin3
49007,Carbon,Utah,US,,39.64834818,-110.5872512,0,0,,,Admin3
49023,Juab,Utah,US,,39.70208397,-112.7809245,0,0,,,Admin3
49049,Utah,Utah,US,,40.1166722,-111.6657662,0,0,,,Admin3
49047,Uintah,Utah,US,,40.12491499,-109.5174415,0,0,,,Admin3
49013,Duchesne,Utah,US,,40.29772254,-110.425237,0,0,,,Admin3
49051,Wasatch,Utah,US,,40.33110236,-111.1691419,0,0,,,Admin3
49045,Tooele,Utah,US,,40.44862644,-113.1295715,0,0,,,Admin3
49035,Salt Lake,Utah,US,,40.66616532,-111.9216011,14,0,,,Admin3
49043,Summit,Utah,US,,40.86688146,-110.9535882,2,0,,,Admin3
49009,Daggett,Utah,US,,40.88798265,-109.5121093,0,0,,,Admin3
49011,Davis,Utah,US,,40.99001837,-112.1139997,2,0,,,Admin3
49029,Morgan,Utah,US,,41.08830262,-111.5727723,0,0,,,Admin3
49057,Weber,Utah,US,,41.27116049,-111.9145117,0,0,,,Admin3
49003,Box Elder,Utah,US,,41.52106798,-113.0832816,0,0,,,Admin3
49033,Rich,Utah,US,,41.63137678,-111.2445105,0,0,,,Admin3
49005,Cache,Utah,US,,41.72330587,-111.7443667,0,0,,,Admin3
50025,Windham,Vermont,US,,42.986982,-72.71268875,0,0,,,Admin3
50003,Bennington,Vermont,US,,43.03519828,-73.09048868,1,0,,,Admin3
50021,Rutland,Vermont,US,,43.57723578,-73.03741676,0,0,,,Admin3
50027,Windsor,Vermont,US,,43.58010937,-72.58595157,2,0,,,Admin3
50017,Orange,Vermont,US,,44.00470222,-72.37640104,0,0,,,Admin3
50001,Addison,Vermont,US,,44.03217337,-73.14130877,0,0,,,Admin3
50023,Washington,Vermont,US,,44.27343241,-72.61604978,1,0,,,Admin3
50007,Chittenden,Vermont,US,,44.46322849,-73.08359212,1,0,,,Admin3
50005,Caledonia,Vermont,US,,44.46548598,-72.10314651,0,0,,,Admin3
50015,Lamoille,Vermont,US,,44.60353043,-72.64356694,0,0,,,Admin3
50009,Essex,Vermont,US,,44.72736416,-71.73579864,0,0,,,Admin3
50013,Grand Isle,Vermont,US,,44.7975824,-73.29679772,0,0,,,Admin3
50019,Orleans,Vermont,US,,44.82964024,-72.24562697,0,0,,,Admin3
50011,Franklin,Vermont,US,,44.85627605,-72.91249563,0,0,,,Admin3
51590,Danville,Virginia,US,,36.58022376,-79.40395668,0,0,,,Admin3
51520,Bristol,Virginia,US,,36.6163024,-82.16359122,0,0,,,Admin3
51077,Grayson,Virginia,US,,36.65677234,-81.23215889,0,0,,,Admin3
51640,Galax,Virginia,US,,36.66601852,-80.91703124,0,0,,,Admin3
51550,Chesapeake,Virginia,US,,36.67670048,-76.30545744,0,0,,,Admin3
51081,Greensville,Virginia,US,,36.67878901,-77.56351439,0,0,,,Admin3
51117,Mecklenburg,Virginia,US,,36.67882005,-78.36131056,0,0,,,Admin3
51141,Patrick,Virginia,US,,36.6801638,-80.2865648,0,0,,,Admin3
51690,Martinsville,Virginia,US,,36.68212094,-79.86352771,0,0,,,Admin3
51620,Franklin City,Virginia,US,,36.6831435,-76.93859681,0,0,,,Admin3
51089,Henry,Virginia,US,,36.68542395,-79.87634026,0,0,,,Admin3
51595,Emporia,Virginia,US,,36.69455571,-77.53406129,0,0,,,Admin3
51800,Suffolk,Virginia,US,,36.70155394,-76.63603554,0,0,,,Admin3
51105,Lee,Virginia,US,,36.70586667,-83.12606515,0,0,,,Admin3
51169,Scott,Virginia,US,,36.71466456,-82.60171704,0,0,,,Admin3
51175,Southampton,Virginia,US,,36.72231125,-77.10642712,0,0,,,Admin3
51191,Washington,Virginia,US,,36.72341572,-81.95666289,0,0,,,Admin3
51035,Carroll,Virginia,US,,36.73066666,-80.73455942,0,0,,,Admin3
51810,Virginia Beach,Virginia,US,,36.73285734,-76.04566934,0,0,,,Admin3
51025,Brunswick,Virginia,US,,36.76366949,-77.8593436,0,0,,,Admin3
51083,Halifax,Virginia,US,,36.76654925,-78.93512622,0,0,,,Admin3
51143,Pittsylvania,Virginia,US,,36.81980341,-79.39731264,0,0,,,Admin3
51173,Smyth,Virginia,US,,36.84455636,-81.53344948,0,0,,,Admin3
51740,Portsmouth,Virginia,US,,36.85914825,-76.35971629,0,0,,,Admin3
51710,Norfolk,Virginia,US,,36.89934014,-76.26420872,0,0,,,Admin3
51093,Isle of Wight,Virginia,US,,36.90579348,-76.70842863,0,0,,,Admin3
51197,Wythe,Virginia,US,,36.91582035,-81.07834059,0,0,,,Admin3
51183,Sussex,Virginia,US,,36.92432914,-77.25791182,0,0,,,Admin3
51063,Floyd,Virginia,US,,36.9302126,-80.36738849,0,0,,,Admin3
51167,Russell,Virginia,US,,36.9302832,-82.10095486,0,0,,,Admin3
51720,Norton,Virginia,US,,36.93357076,-82.62750411,0,0,,,Admin3
51111,Lunenburg,Virginia,US,,36.94618528,-78.24133319,0,0,,,Admin3
51195,Wise,Virginia,US,,36.9746148,-82.62410519,0,0,,,Admin3
51067,Franklin,Virginia,US,,36.99536167,-79.88023649,0,0,,,Admin3
51037,Charlotte,Virginia,US,,37.01909701,-78.66314092,0,0,,,Admin3
51650,Hampton,Virginia,US,,37.03513786,-76.35879121,0,0,,,Admin3
51155,Pulaski,Virginia,US,,37.06474963,-80.71229738,0,0,,,Admin3
51053,Dinwiddie,Virginia,US,,37.07544585,-77.63451754,0,0,,,Admin3
51700,Newport News,Virginia,US,,37.08166899,-76.51754109,0,0,,,Admin3
51181,Surry,Virginia,US,,37.11781893,-76.88450012,0,0,,,Admin3
51185,Tazewell,Virginia,US,,37.12191123,-81.56685568,0,0,,,Admin3
51750,Radford,Virginia,US,,37.12222899,-80.5602732,0,0,,,Admin3
51051,Dickenson,Virginia,US,,37.12560977,-82.35124171,0,0,,,Admin3
51021,Bland,Virginia,US,,37.13128068,-81.13599391,0,0,,,Admin3
51735,Poquoson,Virginia,US,,37.14259351,-76.35798148,0,0,,,Admin3
51135,Nottoway,Virginia,US,,37.1435975,-78.05065922,0,0,,,Admin3
51121,Montgomery,Virginia,US,,37.17746986,-80.37868691,0,0,,,Admin3
51149,Prince George,Virginia,US,,37.18497668,-77.22922187,0,0,,,Admin3
51730,Petersburg,Virginia,US,,37.20530399,-77.39368102,0,0,,,Admin3
51031,Campbell,Virginia,US,,37.20553386,-79.09678609,0,0,,,Admin3
51147,Prince Edward,Virginia,US,,37.22554789,-78.43597949,1,0,,,Admin3
51199,York,Virginia,US,,37.24374789,-76.54412815,0,0,,,Admin3
51570,Colonial Heights,Virginia,US,,37.26420587,-77.39609676,0,0,,,Admin3
51027,Buchanan,Virginia,US,,37.26818323,-82.03749726,0,0,,,Admin3
51161,Roanoke,Virginia,US,,37.26865804,-80.06396753,0,0,,,Admin3
51770,Roanoke City,Virginia,US,,37.27791025,-79.96189766,0,0,,,Admin3
51830,Williamsburg,Virginia,US,,37.28131268,-76.70905141,0,0,,,Admin3
51775,Salem,Virginia,US,,37.2836193,-80.06219455,0,0,,,Admin3
51670,Hopewell,Virginia,US,,37.29186313,-77.29754684,0,0,,,Admin3
51019,Bedford,Virginia,US,,37.3080028,-79.5281964,0,0,,,Admin3
51095,James City,Virginia,US,,37.31156958,-76.76950618,8,1,,,Admin3
51071,Giles,Virginia,US,,37.31234791,-80.70636931,0,0,,,Admin3
51131,Northampton,Virginia,US,,37.34062933,-75.87751591,0,0,,,Admin3
51007,Amelia,Virginia,US,,37.34081025,-77.98584649,0,0,,,Admin3
51036,Charles City,Virginia,US,,37.35358063,-77.05634116,0,0,,,Admin3
51041,Chesterfield,Virginia,US,,37.37373208,-77.5868014,1,0,,,Admin3
51011,Appomattox,Virginia,US,,37.37569884,-78.81340003,0,0,,,Admin3
51680,Lynchburg,Virginia,US,,37.40021399,-79.19888138,0,0,,,Admin3
51073,Gloucester,Virginia,US,,37.40809042,-76.53524337,0,0,,,Admin3
51115,Mathews,Virginia,US,,37.44164146,-76.34098896,0,0,,,Admin3
51045,Craig,Virginia,US,,37.48133648,-80.21072274,0,0,,,Admin3
51127,New Kent,Virginia,US,,37.50694406,-76.99828634,0,0,,,Admin3
51049,Cumberland,Virginia,US,,37.51328851,-78.24398086,0,0,,,Admin3
51760,Richmond City,Virginia,US,,37.53255773,-77.47966921,0,0,,,Admin3
51087,Henrico,Virginia,US,,37.53460572,-77.39326555,0,0,,,Admin3
51145,Powhatan,Virginia,US,,37.55016038,-77.91267882,0,0,,,Admin3
51023,Botetourt,Virginia,US,,37.55531756,-79.80982182,0,0,,,Admin3
51029,Buckingham,Virginia,US,,37.57242268,-78.52518834,0,0,,,Admin3
51009,Amherst,Virginia,US,,37.60308293,-79.14548696,0,0,,,Admin3
51119,Middlesex,Virginia,US,,37.63191998,-76.55064617,0,0,,,Admin3
51101,King William,Virginia,US,,37.70965316,-77.09384941,0,0,,,Admin3
51097,King and Queen,Virginia,US,,37.71044922,-76.88689628,0,0,,,Admin3
51075,Goochland,Virginia,US,,37.71714806,-77.90381514,0,0,,,Admin3
51103,Lancaster,Virginia,US,,37.71889653,-76.46400482,0,0,,,Admin3
51530,Buena Vista,Virginia,US,,37.73484642,-79.35296097,0,0,,,Admin3
51085,Hanover,Virginia,US,,37.7583355,-77.49464673,1,0,,,Admin3
51001,Accomack,Virginia,US,,37.76707161,-75.63234615,0,0,,,Admin3
51580,Covington,Virginia,US,,37.7824656,-79.98631446,0,0,,,Admin3
51678,Lexington,Virginia,US,,37.78258621,-79.44262866,0,0,,,Admin3
51005,Alleghany,Virginia,US,,37.78636074,-80.00222498,0,0,,,Admin3
51125,Nelson,Virginia,US,,37.78790447,-78.88498513,0,0,,,Admin3
51163,Rockbridge,Virginia,US,,37.81204314,-79.44605905,0,0,,,Admin3
51065,Fluvanna,Virginia,US,,37.84157909,-78.27715475,0,0,,,Admin3
51133,Northumberland,Virginia,US,,37.89202088,-76.41949732,0,0,,,Admin3
51057,Essex,Virginia,US,,37.93357639,-76.94230311,0,0,,,Admin3
51159,Richmond,Virginia,US,,37.937575,-76.72920628,0,0,,,Admin3
51109,Louisa,Virginia,US,,37.97850256,-77.96274807,0,0,,,Admin3
51003,Albemarle,Virginia,US,,38.02080697,-78.55481085,0,0,,,Admin3
51033,Caroline,Virginia,US,,38.02679129,-77.34901405,0,0,,,Admin3
51540,Charlottesville,Virginia,US,,38.03527919,-78.48569588,0,0,,,Admin3
51017,Bath,Virginia,US,,38.05852573,-79.73912095,0,0,,,Admin3
51820,Waynesboro,Virginia,US,,38.06451466,-78.90293905,0,0,,,Admin3
51193,Westmoreland,Virginia,US,,38.11021557,-76.80213247,0,0,,,Admin3
51790,Staunton,Virginia,US,,38.15965544,-79.05979937,0,0,,,Admin3
51015,Augusta,Virginia,US,,38.16404586,-79.12461614,0,0,,,Admin3
51177,Spotsylvania,Virginia,US,,38.18574462,-77.655399,1,0,,,Admin3
51137,Orange,Virginia,US,,38.24530219,-78.015604,0,0,,,Admin3
51099,King George,Virginia,US,,38.26818502,-77.15852768,0,0,,,Admin3
51079,Greene,Virginia,US,,38.29545894,-78.46525378,0,0,,,Admin3
51630,Fredericksburg,Virginia,US,,38.2977863,-77.4922454,0,0,,,Admin3
51091,Highland,Virginia,US,,38.35799465,-79.56124594,0,0,,,Admin3
51113,Madison,Virginia,US,,38.41531222,-78.28220331,0,0,,,Admin3
51179,Stafford,Virginia,US,,38.41758738,-77.45917053,0,0,,,Admin3
51660,Harrisonburg,Virginia,US,,38.43542574,-78.87536254,1,0,,,Admin3
51047,Culpeper,Virginia,US,,38.48199985,-77.9563087,0,0,,,Admin3
51165,Rockingham,Virginia,US,,38.51006137,-78.87260325,0,0,,,Admin3
51139,Page,Virginia,US,,38.61807452,-78.48797204,0,0,,,Admin3
51157,Rappahannock,Virginia,US,,38.68295619,-78.15826963,0,0,,,Admin3
51153,Prince William,Virginia,US,,38.70916224,-77.48713689,2,0,,,Admin3
51061,Fauquier,Virginia,US,,38.73564842,-77.80647472,0,0,,,Admin3
51683,Manassas,Virginia,US,,38.7464321,-77.48509905,0,0,,,Admin3
51685,Manassas Park,Virginia,US,,38.77058531,-77.44399307,0,0,,,Admin3
51510,Alexandria,Virginia,US,,38.814003,-77.08183073,0,0,,,Admin3
51059,Fairfax,Virginia,US,,38.83677558,-77.27565836,10,0,,,Admin3
51600,Fairfax City,Virginia,US,,38.85157547,-77.2977964,0,0,,,Admin3
51171,Shenandoah,Virginia,US,,38.85905135,-78.56813762,0,0,,,Admin3
51013,Arlington,Virginia,US,,38.8767675,-77.10139853,7,0,,,Admin3
51610,Falls Church,Virginia,US,,38.88485255,-77.17560759,0,0,,,Admin3
51187,Warren,Virginia,US,,38.90847745,-78.20280433,0,0,,,Admin3
51107,Loudoun,Virginia,US,,39.08990083,-77.63481877,5,0,,,Admin3
51043,Clarke,Virginia,US,,39.11271747,-77.99199425,0,0,,,Admin3
51840,Winchester,Virginia,US,,39.17054517,-78.17325058,0,0,,,Admin3
51069,Frederick,Virginia,US,,39.20172582,-78.25974949,0,0,,,Admin3
53011,Clark,Washington,US,,45.77568046,-122.4829204,3,0,,,Admin3
53039,Klickitat,Washington,US,,45.87325839,-120.7913598,0,0,,,Admin3
53059,Skamania,Washington,US,,46.02408726,-121.9164403,0,0,,,Admin3
53003,Asotin,Washington,US,,46.18894415,-117.2022851,0,0,,,Admin3
53015,Cowlitz,Washington,US,,46.19074721,-122.6782231,0,0,,,Admin3
53071,Walla Walla,Washington,US,,46.23040051,-118.4775539,0,0,,,Admin3
53005,Benton,Washington,US,,46.23946995,-119.5120834,0,0,,,Admin3
53069,Wahkiakum,Washington,US,,46.2918004,-123.4250831,0,0,,,Admin3
53013,Columbia,Washington,US,,46.29442881,-117.9051983,1,0,,,Admin3
53023,Garfield,Washington,US,,46.43197502,-117.5454032,0,0,,,Admin3
53077,Yakima,Washington,US,,46.45738486,-120.7380126,4,0,,,Admin3
53021,Franklin,Washington,US,,46.53351425,-118.9018212,0,0,,,Admin3
53049,Pacific,Washington,US,,46.55418369,-123.7285716,0,0,,,Admin3
53041,Lewis,Washington,US,,46.57756476,-122.3925769,0,0,,,Admin3
53075,Whitman,Washington,US,,46.90022523,-117.5241763,0,0,,,Admin3
53067,Thurston,Washington,US,,46.9291895,-122.8290656,3,0,,,Admin3
53001,Adams,Washington,US,,46.98299757,-118.5601734,0,0,,,Admin3
53053,Pierce,Washington,US,,47.03892768,-122.1405958,26,0,,,Admin3
53037,Kittitas,Washington,US,,47.12521214,-120.679439,3,0,,,Admin3
53027,Grays Harbor,Washington,US,,47.14003705,-123.7820567,1,0,,,Admin3
53025,Grant,Washington,US,,47.20753737,-119.4500749,2,1,,,Admin3
53045,Mason,Washington,US,,47.35007586,-123.1863685,0,0,,,Admin3
53033,King,Washington,US,,47.49137892,-121.8346131,387,35,,,Admin3
53043,Lincoln,Washington,US,,47.57705241,-118.4194388,0,0,,,Admin3
53063,Spokane,Washington,US,,47.62113146,-117.4046494,3,0,,,Admin3
53035,Kitsap,Washington,US,,47.63479026,-122.6436061,3,0,,,Admin3
53017,Douglas,Washington,US,,47.7361335,-119.692937,0,0,,,Admin3
53031,Jefferson,Washington,US,,47.75003077,-123.5609704,1,0,,,Admin3
53007,Chelan,Washington,US,,47.87046092,-120.6173956,0,0,,,Admin3
53061,Snohomish,Washington,US,,48.04615983,-121.7170703,154,4,,,Admin3
53009,Clallam,Washington,US,,48.04754642,-123.9226319,0,0,,,Admin3
53029,Island,Washington,US,,48.14713305,-122.5216407,6,0,,,Admin3
53065,Stevens,Washington,US,,48.40035475,-117.8542701,0,0,,,Admin3
53019,Ferry,Washington,US,,48.4711431,-118.5154041,0,0,,,Admin3
53057,Skagit,Washington,US,,48.48171488,-121.766131,4,0,,,Admin3
53051,Pend Oreille,Washington,US,,48.53234021,-117.2741804,0,0,,,Admin3
53047,Okanogan,Washington,US,,48.54855019,-119.7387224,0,0,,,Admin3
53055,San Juan,Washington,US,,48.60182783,-122.96745,0,0,,,Admin3
53073,Whatcom,Washington,US,,48.82227976,-121.7490018,2,0,,,Admin3
54047,McDowell,West Virginia,US,,37.38002939,-81.65083669,0,0,,,Admin3
54055,Mercer,West Virginia,US,,37.40481169,-81.11023142,0,0,,,Admin3
54063,Monroe,West Virginia,US,,37.56274716,-80.54577965,0,0,,,Admin3
54109,Wyoming,West Virginia,US,,37.612327,-81.54511071,0,0,,,Admin3
54089,Summers,West Virginia,US,,37.65390597,-80.86009693,0,0,,,Admin3
54059,Mingo,West Virginia,US,,37.73048351,-82.13338365,0,0,,,Admin3
54081,Raleigh,West Virginia,US,,37.76936795,-81.2456041,0,0,,,Admin3
54045,Logan,West Virginia,US,,37.8299889,-81.93528571,0,0,,,Admin3
54025,Greenbrier,West Virginia,US,,37.9463652,-80.45335881,0,0,,,Admin3
54005,Boone,West Virginia,US,,38.01974191,-81.69888019,0,0,,,Admin3
54019,Fayette,West Virginia,US,,38.02974928,-81.08286634,0,0,,,Admin3
54099,Wayne,West Virginia,US,,38.14901357,-82.42287994,0,0,,,Admin3
54043,Lincoln,West Virginia,US,,38.172154,-82.07017953,0,0,,,Admin3
54067,Nicholas,West Virginia,US,,38.29617706,-80.79759588,0,0,,,Admin3
54075,Pocahontas,West Virginia,US,,38.32758728,-80.00993811,0,0,,,Admin3
54039,Kanawha,West Virginia,US,,38.33860077,-81.52857054,0,0,,,Admin3
54011,Cabell,West Virginia,US,,38.42424062,-82.23855912,0,0,,,Admin3
54015,Clay,West Virginia,US,,38.46231092,-81.07652217,0,0,,,Admin3
54101,Webster,West Virginia,US,,38.49370949,-80.4202023,0,0,,,Admin3
54079,Putnam,West Virginia,US,,38.50782345,-81.9082131,0,0,,,Admin3
54071,Pendleton,West Virginia,US,,38.68314479,-79.35084086,0,0,,,Admin3
54007,Braxton,West Virginia,US,,38.70036159,-80.72011184,0,0,,,Admin3
54087,Roane,West Virginia,US,,38.71622686,-81.35243568,0,0,,,Admin3
54083,Randolph,West Virginia,US,,38.769899,-79.87919615,0,0,,,Admin3
54053,Mason,West Virginia,US,,38.77071799,-82.02524219,0,0,,,Admin3
54035,Jackson,West Virginia,US,,38.84263974,-81.68148753,0,0,,,Admin3
54013,Calhoun,West Virginia,US,,38.84315422,-81.11934872,0,0,,,Admin3
54097,Upshur,West Virginia,US,,38.89285061,-80.23689136,0,0,,,Admin3
54021,Gilmer,West Virginia,US,,38.9251277,-80.85952723,0,0,,,Admin3
54041,Lewis,West Virginia,US,,38.9947249,-80.49988181,0,0,,,Admin3
54031,Hardy,West Virginia,US,,39.00683177,-78.85855301,0,0,,,Admin3
54105,Wirt,West Virginia,US,,39.02775007,-81.37473928,0,0,,,Admin3
54023,Grant,West Virginia,US,,39.10314817,-79.19440518,0,0,,,Admin3
54093,Tucker,West Virginia,US,,39.11240885,-79.57053576,0,0,,,Admin3
54001,Barbour,West Virginia,US,,39.1307219,-80.00350858,0,0,,,Admin3
54085,Ritchie,West Virginia,US,,39.18094587,-81.06356878,0,0,,,Admin3
54107,Wood,West Virginia,US,,39.20967886,-81.5162836,0,0,,,Admin3
54017,Doddridge,West Virginia,US,,39.27057157,-80.70671527,0,0,,,Admin3
54033,Harrison,West Virginia,US,,39.2853852,-80.37919577,0,0,,,Admin3
54037,Jefferson,West Virginia,US,,39.30776166,-77.86014147,0,0,,,Admin3
54027,Hampshire,West Virginia,US,,39.32103553,-78.60826476,0,0,,,Admin3
54091,Taylor,West Virginia,US,,39.33602617,-80.0421439,0,0,,,Admin3
54073,Pleasants,West Virginia,US,,39.37091679,-81.16771771,0,0,,,Admin3
54057,Mineral,West Virginia,US,,39.41561583,-78.94104895,0,0,,,Admin3
54003,Berkeley,West Virginia,US,,39.46704621,-78.02414609,0,0,,,Admin3
54077,Preston,West Virginia,US,,39.46770987,-79.66712803,0,0,,,Admin3
54095,Tyler,West Virginia,US,,39.46811972,-80.88772676,0,0,,,Admin3
54049,Marion,West Virginia,US,,39.50984542,-80.24244659,0,0,,,Admin3
54065,Morgan,West Virginia,US,,39.55439028,-78.26311676,0,0,,,Admin3
54103,Wetzel,West Virginia,US,,39.6065771,-80.6401654,0,0,,,Admin3
54061,Monongalia,West Virginia,US,,39.63218457,-80.04766838,0,0,,,Admin3
54051,Marshall,West Virginia,US,,39.86064362,-80.66591062,0,0,,,Admin3
54069,Ohio,West Virginia,US,,40.0955451,-80.62203992,0,0,,,Admin3
54009,Brooke,West Virginia,US,,40.27367263,-80.57915332,0,0,,,Admin3
54029,Hancock,West Virginia,US,,40.51943859,-80.57461608,0,0,,,Admin3
55059,Kenosha,Wisconsin,US,,42.57639354,-88.04051686,0,0,,,Admin3
55065,Lafayette,Wisconsin,US,,42.66005229,-90.1317729,0,0,,,Admin3
55127,Walworth,Wisconsin,US,,42.66858202,-88.54163073,0,0,,,Admin3
55105,Rock,Wisconsin,US,,42.67151616,-89.071479,0,0,,,Admin3
55045,Green,Wisconsin,US,,42.6794956,-89.60243287,0,0,,,Admin3
55101,Racine,Wisconsin,US,,42.74753117,-88.05941254,1,0,,,Admin3
55043,Grant,Wisconsin,US,,42.8671731,-90.7063218,0,0,,,Admin3
55049,Iowa,Wisconsin,US,,43.00050278,-90.13469017,0,0,,,Admin3
55079,Milwaukee,Wisconsin,US,,43.00486062,-87.96733172,6,0,,,Admin3
55133,Waukesha,Wisconsin,US,,43.01833055,-88.30431188,3,0,,,Admin3
55055,Jefferson,Wisconsin,US,,43.02054068,-88.77529134,0,0,,,Admin3
55025,Dane,Wisconsin,US,,43.06601594,-89.41733797,6,0,,,Admin3
55023,Crawford,Wisconsin,US,,43.23870316,-90.93073686,0,0,,,Admin3
55131,Washington,Wisconsin,US,,43.36863664,-88.22974712,0,0,,,Admin3
55103,Richland,Wisconsin,US,,43.3762778,-90.43012729,0,0,,,Admin3
55089,Ozaukee,Wisconsin,US,,43.38352225,-87.94625009,0,0,,,Admin3
55027,Dodge,Wisconsin,US,,43.41576662,-88.70928178,0,0,,,Admin3
55111,Sauk,Wisconsin,US,,43.42574087,-89.94966132,0,0,,,Admin3
55021,Columbia,Wisconsin,US,,43.46492199,-89.33589004,0,0,,,Admin3
55123,Vernon,Wisconsin,US,,43.59422667,-90.8324691,0,0,,,Admin3
55117,Sheboygan,Wisconsin,US,,43.72099677,-87.94579284,3,0,,,Admin3
55039,Fond du Lac,Wisconsin,US,,43.75354908,-88.48885325,7,0,,,Admin3
55047,Green Lake,Wisconsin,US,,43.80025981,-89.04679553,0,0,,,Admin3
55077,Marquette,Wisconsin,US,,43.81911946,-89.40073763,0,0,,,Admin3
55063,La Crosse,Wisconsin,US,,43.90632465,-91.11451093,0,0,,,Admin3
55057,Juneau,Wisconsin,US,,43.92456975,-90.11120239,0,0,,,Admin3
55081,Monroe,Wisconsin,US,,43.94641218,-90.618819,0,0,,,Admin3
55001,Adams,Wisconsin,US,,43.96974651,-89.76782777,0,0,,,Admin3
55139,Winnebago,Wisconsin,US,,44.06886922,-88.64477096,1,0,,,Admin3
55015,Calumet,Wisconsin,US,,44.0816316,-88.21780273,0,0,,,Admin3
55137,Waushara,Wisconsin,US,,44.11324419,-89.24317107,0,0,,,Admin3
55071,Manitowoc,Wisconsin,US,,44.11946801,-87.80928853,0,0,,,Admin3
55121,Trempealeau,Wisconsin,US,,44.30360275,-91.35893614,0,0,,,Admin3
55053,Jackson,Wisconsin,US,,44.31864893,-90.80566792,0,0,,,Admin3
55011,Buffalo,Wisconsin,US,,44.37835084,-91.75332578,0,0,,,Admin3
55087,Outagamie,Wisconsin,US,,44.41578887,-88.46565023,0,0,,,Admin3
55009,Brown,Wisconsin,US,,44.4526553,-88.00411844,0,0,,,Admin3
55141,Wood,Wisconsin,US,,44.45537896,-90.04158336,0,0,,,Admin3
55135,Waupaca,Wisconsin,US,,44.47068056,-88.96534501,0,0,,,Admin3
55097,Portage,Wisconsin,US,,44.47558711,-89.50152965,0,0,,,Admin3
55061,Kewaunee,Wisconsin,US,,44.51727459,-87.61468386,0,0,,,Admin3
55091,Pepin,Wisconsin,US,,44.58307413,-91.99949611,0,0,,,Admin3
55093,Pierce,Wisconsin,US,,44.71850291,-92.4224416,1,0,,,Admin3
55035,Eau Claire,Wisconsin,US,,44.726614,-91.28609183,0,0,,,Admin3
55019,Clark,Wisconsin,US,,44.73483377,-90.61207486,0,0,,,Admin3
55115,Shawano,Wisconsin,US,,44.78902246,-88.76443896,0,0,,,Admin3
55073,Marathon,Wisconsin,US,,44.89792533,-89.75863384,0,0,,,Admin3
55033,Dunn,Wisconsin,US,,44.94562799,-91.8962481,0,0,,,Admin3
55029,Door,Wisconsin,US,,44.95856458,-87.30002707,0,0,,,Admin3
55078,Menominee,Wisconsin,US,,45.00422544,-88.70950714,0,0,,,Admin3
55083,Oconto,Wisconsin,US,,45.02715345,-88.26807503,0,0,,,Admin3
55109,St. Croix,Wisconsin,US,,45.03437474,-92.45000068,0,0,,,Admin3
55017,Chippewa,Wisconsin,US,,45.06939744,-91.28068855,0,0,,,Admin3
55119,Taylor,Wisconsin,US,,45.21179252,-90.5004405,0,0,,,Admin3
55067,Langlade,Wisconsin,US,,45.26271619,-89.07483625,0,0,,,Admin3
55069,Lincoln,Wisconsin,US,,45.33737523,-89.73411273,0,0,,,Admin3
55075,Marinette,Wisconsin,US,,45.38553432,-88.033246,0,0,,,Admin3
55005,Barron,Wisconsin,US,,45.42372701,-91.84833627,0,0,,,Admin3
55095,Polk,Wisconsin,US,,45.46130348,-92.44182875,0,0,,,Admin3
55107,Rusk,Wisconsin,US,,45.47498854,-91.1333012,0,0,,,Admin3
55041,Forest,Wisconsin,US,,45.66678019,-88.77084892,0,0,,,Admin3
55099,Price,Wisconsin,US,,45.68051754,-90.3609888,0,0,,,Admin3
55085,Oneida,Wisconsin,US,,45.70677897,-89.51944105,0,0,,,Admin3
55037,Florence,Wisconsin,US,,45.84963535,-88.39804137,0,0,,,Admin3
55013,Burnett,Wisconsin,US,,45.86303537,-92.36711412,0,0,,,Admin3
55113,Sawyer,Wisconsin,US,,45.87931905,-91.14504927,0,0,,,Admin3
